"gebieden";"onderwerpen";"data_2000";"data_2001";"data_2002";"data_2003";"data_2004";"data_2005";"data_2006";"data_2007";"data_2008";"data_2009";"data_2010";"data_2011";"data_2012"
"Wilrijk";"Percentage vrouwen 40-49 jaar";"7,0731195";"7,0918846";"7,230885";"7,2106163";"7,2386895";"7,3225295";"7,284133";"7,2234939";"7,0973424";"6,9321156";"6,735034";"6,7206705";"6,5147641"
"Wilrijk";"Percentage vrouwen 50-59 jaar";"5,9340717";"5,9120742";"6,0633578";"6,2101498";"6,3780551";"6,3964831";"6,4935065";"6,5705962";"6,5792882";"6,6011596";"6,6658121";"6,6951167";"6,7904948"
"Wilrijk";"Percentage vrouwen 60-69 jaar";"6,53509";"6,2949266";"5,915471";"5,6839977";"5,6526261";"5,6057019";"5,5266091";"5,5431277";"5,5509506";"5,5056699";"5,476221";"5,4787519";"5,519627"
"Wilrijk";"Percentage vrouwen 70-79 jaar";"6,2673875";"6,2506511";"6,2268116";"6,2671712";"6,0530421";"5,9880863";"5,8713741";"5,8734783";"5,8229291";"5,7596593";"5,6479938";"5,4123119";"5,1160576"
"Wilrijk";"Percentage vrouwen 80-89 jaar";"2,5038056";"2,6148557";"2,693096";"2,7525789";"2,9589184";"3,1267071";"3,3076704";"3,4829882";"3,5927058";"3,6430807";"3,730291";"3,7717527";"3,8426831"
"Wilrijk";"Percentage vrouwen 90+ jaar";"0,4382972";"0,4427545";"0,4773889";"0,4717226";"0,449818";"0,533257";"0,5599191";"0,5436479";"0,497332";"0,4541023";"0,4666068";"0,5698515";"0,6417005"
"Wilrijk";"Aantal Belgen";"35301";"35518";"35803";"35858";"35705";"35579";"35647";"35467";"35430";"35495";"35381";"35279";"35504"
"Wilrijk";"Aantal vreemdelingen";"2801";"2878";"2740";"2724";"2755";"2864";"2930";"2977";"3176";"3483";"3624";"3854";"4390"
"Wilrijk";"Aantal EU'ers (EU15-landen)";"1017";"1025";"1007";"985";"1001";"1007";"1078";"1090";"1154";"1227";"1233";"1334";"1503"
"Wilrijk";"Aantal nieuwe EU'ers";"78";"91";"93";"135";"150";"169";"203";"202";"291";"383";"456";"493";"609"
"Wilrijk";"Aantal Europeanen buiten EU";"248";"348";"375";"344";"318";"305";"288";"299";"291";"326";"331";"361";"425"
"Wilrijk";"Aantal Marokkanen";"629";"565";"428";"350";"333";"349";"332";"351";"367";"380";"377";"433";"464"
"Wilrijk";"Aantal Turken";"231";"222";"200";"193";"205";"202";"188";"214";"250";"249";"266";"240";"257"
"Wilrijk";"Rest AziÃ«";"377";"394";"393";"458";"456";"501";"514";"489";"490";"561";"566";"588";"694"
"Wilrijk";"Rest Afrika";"83";"80";"102";"102";"107";"136";"133";"137";"141";"170";"179";"192";"210"
"Wilrijk";"Amerika en OceaniÃ«";"85";"91";"97";"106";"111";"115";"105";"102";"100";"102";"111";"106";"112"
"Wilrijk";"Aantal niet-EU'ers";"1706";"1762";"1640";"1604";"1604";"1688";"1649";"1685";"1731";"1873";"1935";"2027";"2278"
"Wilrijk";"Aantal vluchtelingen";"53";"62";"45";"51";"74";"80";"89";"93";"92";"85";"105";"107";"116"
"Wilrijk";"Nationaliteit onbekend";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Wilrijk";"Percentage Belgen";"92,6486799";"92,5044275";"92,8910567";"92,9397128";"92,8367135";"92,5500091";"92,4048008";"92,2562689";"91,7732995";"91,0641901";"90,7088835";"90,1515345";"88,995839"
"Wilrijk";"Percentage vreemdelingen";"7,3513201";"7,4955725";"7,1089433";"7,0602872";"7,1632865";"7,4499909";"7,5951992";"7,7437311";"8,2267005";"8,9358099";"9,2911165";"9,8484655";"11,004161"
"Wilrijk";"Percentage EU15";"2,6691512";"2,6695489";"2,6126664";"2,553004";"2,6027041";"2,6194626";"2,7944112";"2,8352929";"2,9891727";"3,1479296";"3,1611332";"3,4088876";"3,7674838"
"Wilrijk";"Percentage nieuwe EU";"0,2047137";"0,2370039";"0,241289";"0,3499041";"0,3900156";"0,4396119";"0,5262203";"0,5254396";"0,7537688";"0,9826056";"1,1690809";"1,2598063";"1,5265453"
"Wilrijk";"Percentage niet EU'ers";"4,4774553";"4,5890197";"4,2549879";"4,1573791";"4,1705668";"4,3909164";"4,2745677";"4,3829986";"4,483759";"4,8052748";"4,9609024";"5,1797715";"5,7101318"
"Wilrijk";"Percentage Europa buiten EU";"0,6508845";"0,9063444";"0,9729393";"0,8916075";"0,8268331";"0,7933824";"0,7465588";"0,7777547";"0,7537688";"0,8363692";"0,8486092";"0,9224951";"1,0653231"
"Wilrijk";"Percentage Marokkanen";"1,650832";"1,4715074";"1,1104481";"0,9071588";"0,8658346";"0,9078376";"0,8606164";"0,9130163";"0,9506294";"0,9749089";"0,9665428";"1,106483";"1,1630822"
"Wilrijk";"Percentage Turken";"0,6062674";"0,5781852";"0,518901";"0,5002333";"0,5330213";"0,5254533";"0,487337";"0,5566538";"0,6475677";"0,6388219";"0,6819639";"0,6132931";"0,6442071"
"Wilrijk";"Percentage Rest AziÃ«";"0,9894494";"1,0261486";"1,0196404";"1,1870821";"1,1856474";"1,3032282";"1,3324001";"1,27198";"1,2692328";"1,4392734";"1,451096";"1,5025682";"1,73961"
"Wilrijk";"Percentage Rest Afrika";"0,2178363";"0,208355";"0,2646395";"0,264372";"0,2782111";"0,3537705";"0,344765";"0,3563625";"0,3652282";"0,4361435";"0,4589155";"0,4906345";"0,5263949"
"Wilrijk";"Percentage Amerika en OceaniÃ«";"0,2230854";"0,2370039";"0,251667";"0,2747395";"0,2886115";"0,2991442";"0,2721829";"0,265321";"0,2590271";"0,2616861";"0,2845789";"0,2708711";"0,280744"
"Wilrijk";"Percentage vluchtelingen";"0,1391003";"0,1614752";"0,1167527";"0,132186";"0,1924077";"0,2081003";"0,2307074";"0,2419103";"0,2383049";"0,2180717";"0,2691963";"0,2734265";"0,2907705"
"Wilrijk";"Percentage nationaliteit onbekend";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Wilrijk";"Aantal autochtonen";"?";"?";"?";"?";"33256";"32886";"32757";"32299";"32025";"31898";"31625";"31261";"31197"
"Wilrijk";"Aantal nieuwe Belgen";"?";"?";"?";"?";"2449";"2693";"2890";"3168";"3405";"3597";"3756";"4018";"4310"
"Wilrijk";"Aantal allochtonen";"?";"?";"?";"?";"5204";"5557";"5820";"6145";"6581";"7080";"7380";"7872";"8697"
"Wilrijk";"Aantal EU'ers (EU15)";"?";"?";"?";"?";"?";"?";"?";"1574";"1643";"1712";"1719";"1825";"1998"
"Wilrijk";"Aantal nieuwe EU'ers";"?";"?";"?";"?";"?";"?";"?";"302";"393";"483";"568";"613";"732"
"Wilrijk";"Aantal allochtonen niet EU";"?";"?";"?";"?";"?";"?";"?";"3898";"4121";"4440";"4678";"5030";"5967"
"Wilrijk";"Aantal Europeanen buiten de EU";"?";"?";"?";"?";"?";"?";"?";"532";"555";"562";"617";"689";"929"
"Wilrijk";"Aantal Marokkanen";"?";"?";"?";"?";"?";"?";"?";"1321";"1400";"1493";"1555";"1694";"2042"
"Wilrijk";"Aantal Turken";"?";"?";"?";"?";"?";"?";"?";"542";"614";"632";"679";"723";"874"
"Wilrijk";"Aantal rest AziÃ«";"?";"?";"?";"?";"?";"?";"?";"946";"996";"1074";"1100";"1184";"1351"
"Wilrijk";"Aantal rest Afrika";"?";"?";"?";"?";"?";"?";"?";"243";"271";"311";"330";"364";"452"
"Wilrijk";"Aantal Amerika en OceaniÃ«";"?";"?";"?";"?";"?";"?";"?";"176";"179";"188";"203";"211";"239"
"Wilrijk";"Aantal vluchtelingen";"?";"?";"?";"?";"?";"?";"?";"138";"106";"180";"194";"165";"80"
"Wilrijk";"Aantal etniciteit onbekend";"?";"?";"?";"?";"?";"?";"?";"371";"424";"445";"415";"404";"41"
"Wilrijk";"Percentage autochtonen";"?";"?";"?";"?";"86,4690588";"85,5448326";"84,9132903";"84,0157112";"82,9534269";"81,8359074";"81,0793488";"79,8839854";"78,1997293"
"Wilrijk";"Percentage nieuwe Belgen";"?";"?";"?";"?";"6,3676547";"7,0051765";"7,4915105";"8,2405577";"8,8198726";"9,2282826";"9,6295347";"10,2675491";"10,8036296"
"Wilrijk";"Percentage allochtonen";"?";"?";"?";"?";"13,5309412";"14,4551674";"15,0867097";"15,9842888";"17,0465731";"18,1640926";"18,9206512";"20,1160146";"21,8002707"
"Wilrijk";"Percentage EU'ers (EU15)";"?";"?";"?";"?";"?";"?";"?";"4,094267";"4,2558152";"4,3922213";"4,4071273";"4,6635832";"5,0082719"
"Wilrijk";"Percentage nieuwe EU'ers";"?";"?";"?";"?";"?";"?";"?";"0,7855582";"1,0179765";"1,2391606";"1,4562236";"1,5664529";"1,8348624"
"Wilrijk";"Percentage allochtonen niet EU";"?";"?";"?";"?";"?";"?";"?";"10,1394236";"10,6745066";"11,3910411";"11,9933342";"12,8536018";"14,9571364"
"Wilrijk";"Percentage Europa buiten EU";"?";"?";"?";"?";"?";"?";"?";"1,383831";"1,4376004";"1,441839";"1,5818485";"1,7606624";"2,328671"
"Wilrijk";"Percentage Marokkanen";"?";"?";"?";"?";"?";"?";"?";"3,4361669";"3,6263793";"3,8303658";"3,9866684";"4,3288273";"5,1185642"
"Wilrijk";"Percentage Turken";"?";"?";"?";"?";"?";"?";"?";"1,4098429";"1,5904264";"1,6214275";"1,7408025";"1,8475455";"2,1908056"
"Wilrijk";"Percentage Rest AziÃ«";"?";"?";"?";"?";"?";"?";"?";"2,4607221";"2,5799099";"2,7554005";"2,8201513";"3,0255794";"3,3864742"
"Wilrijk";"Percentage rest Afrika";"?";"?";"?";"?";"?";"?";"?";"0,6320882";"0,7019634";"0,797886";"0,8460454";"0,9301612";"1,1330025"
"Wilrijk";"Percentage Amerika en OceaniÃ«";"?";"?";"?";"?";"?";"?";"?";"0,4578088";"0,4636585";"0,4823234";"0,5204461";"0,5391869";"0,5990876"
"Wilrijk";"Percentage vluchtelingen";"?";"?";"?";"?";"?";"?";"?";"0,3589637";"0,2745687";"0,461799";"0,4973721";"0,421639";"0,2005314"
"Wilrijk";"Percentage etniciteit onbekend";"?";"?";"?";"?";"?";"?";"?";"0,9650401";"1,0982749";"1,1416697";"1,0639662";"1,0323768";"0,1027723"
"Wilrijk";"Aantal Noord-Europeanen";"?";"?";"?";"?";"?";"?";"?";"18";"13";"16";"18";"19";"22"
"Wilrijk";"Aantal West-Europeanen";"?";"?";"?";"?";"?";"?";"?";"1219";"1270";"1339";"1329";"1391";"1500"
"Wilrijk";"Aantal Zuid-Europeanen";"?";"?";"?";"?";"?";"?";"?";"358";"380";"377";"394";"439";"500"
"Wilrijk";"Aantal Oost-Europeanen";"?";"?";"?";"?";"?";"?";"?";"862";"968";"1110";"1239";"1350";"1664"
"Wilrijk";"Aantal West-Aziaten";"?";"?";"?";"?";"?";"?";"?";"790";"858";"912";"971";"1028";"1255"
"Wilrijk";"Aantal Centraal-Aziaten";"?";"?";"?";"?";"?";"?";"?";"42";"46";"61";"58";"77";"34"
"Wilrijk";"Aantal Zuid-Aziaten";"?";"?";"?";"?";"?";"?";"?";"444";"477";"522";"530";"551";"615"
"Wilrijk";"Aantal Oost-Aziaten";"?";"?";"?";"?";"?";"?";"?";"248";"259";"250";"253";"281";"326"
"Wilrijk";"Aantal Noord-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"1378";"1453";"1558";"1624";"1763";"2116"
"Wilrijk";"Aantal West-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"63";"68";"96";"104";"120";"161"
"Wilrijk";"Aantal Centraal-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"107";"109";"114";"130";"149";"172"
"Wilrijk";"Aantal Zuid-Afrikanen (regio)";"?";"?";"?";"?";"?";"?";"?";"10";"12";"14";"14";"13";"13"
"Wilrijk";"Aantal Oost-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"28";"37";"36";"36";"32";"36"
"Wilrijk";"Aantal Noord-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"44";"48";"55";"50";"49";"49"
"Wilrijk";"Aantal Zuid-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"132";"131";"135";"156";"165";"193"
"Wilrijk";"Aantal OceaniÃ«rs";"?";"?";"?";"?";"?";"?";"?";"x";"x";"x";"0";"0";"0"
"Wilrijk";"Percentage Noord-Europeanen";"?";"?";"?";"?";"?";"?";"?";"0,0468214";"0,0336735";"0,0410488";"0,0461479";"0,0485524";"0,0551461"
"Wilrijk";"Percentage West-Europeanen";"?";"?";"?";"?";"?";"?";"?";"3,1708459";"3,2896441";"3,4352712";"3,4072555";"3,5545448";"3,7599639"
"Wilrijk";"Percentage Zuid-Europeanen";"?";"?";"?";"?";"?";"?";"?";"0,9312246";"0,984303";"0,9672123";"1,0101269";"1,1218153";"1,2533213"
"Wilrijk";"Percentage Oost-Europeanen";"?";"?";"?";"?";"?";"?";"?";"2,2422225";"2,5073823";"2,8477603";"3,1765158";"3,4497738";"4,1710533"
"Wilrijk";"Percentage West-Aziaten";"?";"?";"?";"?";"?";"?";"?";"2,0549371";"2,2224525";"2,3397814";"2,4894244";"2,6269389";"3,1458365"
"Wilrijk";"Percentage Centraal-Aziaten";"?";"?";"?";"?";"?";"?";"?";"0,1092498";"0,1191525";"0,1564985";"0,1486989";"0,1967649";"0,0852258"
"Wilrijk";"Percentage Zuid-Aziaten";"?";"?";"?";"?";"?";"?";"?";"1,1549266";"1,2355592";"1,339217";"1,3588002";"1,4080188";"1,5415852"
"Wilrijk";"Percentage Oost-Aziaten";"?";"?";"?";"?";"?";"?";"?";"0,6450942";"0,6708802";"0,6413874";"0,6486348";"0,718064";"0,8171655"
"Wilrijk";"Percentage Noord-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"3,5844345";"3,7636637";"3,9971266";"4,1635688";"4,5051491";"5,3040557"
"Wilrijk";"Percentage West-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"0,1638747";"0,1761384";"0,2462928";"0,2666325";"0,3066466";"0,4035695"
"Wilrijk";"Percentage Centraal-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"0,2783269";"0,2823395";"0,2924727";"0,3332906";"0,3807528";"0,4311425"
"Wilrijk";"Percentage Zuid-Afrikanen (regio)";"?";"?";"?";"?";"?";"?";"?";"0,0260119";"0,0310833";"0,0359177";"0,0358928";"0,03322";"0,0325864"
"Wilrijk";"Percentage Oost-Afrikanen";"?";"?";"?";"?";"?";"?";"?";"0,0728332";"0,09584";"0,0923598";"0,0922959";"0,0817724";"0,0902391"
"Wilrijk";"Percentage Noord-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"0,1144522";"0,124333";"0,1411052";"0,1281887";"0,125214";"0,1228255"
"Wilrijk";"Percentage Zuid-Amerikanen";"?";"?";"?";"?";"?";"?";"?";"0,3433566";"0,3393255";"0,3463492";"0,3999487";"0,421639";"0,483782"
"Wilrijk";"Percentage OceaniÃ«rs";"?";"?";"?";"?";"?";"?";"?";"0,0104047";"0,0077708";"0,0025655";"0";"0";"0"
"Wilrijk";"Aantal autochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29046"
"Wilrijk";"Aantal allochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10848"
"Wilrijk";"Aantal Noord-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36"
"Wilrijk";"Aantal West-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1833"
"Wilrijk";"Aantal Zuid-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"611"
"Wilrijk";"Aantal Oost-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1861"
"Wilrijk";"Aantal West-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1614"
"Wilrijk";"Aantal Centraal-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34"
"Wilrijk";"Aantal Zuid-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"667"
"Wilrijk";"Aantal Oost-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"422"
"Wilrijk";"Aantal Noord-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2911"
"Wilrijk";"Aantal West-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"201"
"Wilrijk";"Aantal Centraal-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"202"
"Wilrijk";"Aantal Zuid-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20"
"Wilrijk";"Aantal Oost-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42"
"Wilrijk";"Aantal Noord-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"69"
"Wilrijk";"Aantal Zuid-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"269"
"Wilrijk";"Aantal OceaniÃ«rs (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Wilrijk";"Aantal allochtonen met onbekende herkomst (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"56"
"Wilrijk";"Percentage autochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72,807941"
"Wilrijk";"Percentage allochtonen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27,192059"
"Wilrijk";"Percentage Noord-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0902391"
"Wilrijk";"Percentage West-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4,5946759"
"Wilrijk";"Percentage Zuid-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1,5315586"
"Wilrijk";"Percentage Oost-Europeanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4,6648619"
"Wilrijk";"Percentage West-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4,0457212"
"Wilrijk";"Percentage Centraal-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0852258"
"Wilrijk";"Percentage Zuid-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1,6719306"
"Wilrijk";"Percentage Oost-Aziaten (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1,0578032"
"Wilrijk";"Percentage Noord-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7,2968366"
"Wilrijk";"Percentage West-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,5038352"
"Wilrijk";"Percentage Centraal-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,5063418"
"Wilrijk";"Percentage Zuid-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0501329"
"Wilrijk";"Percentage Oost-Afrikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,105279"
"Wilrijk";"Percentage Noord-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,1729583"
"Wilrijk";"Percentage Zuid-Amerikanen (herkomst ouders meegerekend)";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,6742869"
"Wilrijk";"Aantal kinderen bij een gehuwd koppel";"?";"?";"?";"?";"7383";"7203";"7092";"6938";"6853";"6928";"6886";"6896";"7022"
"Wilrijk";"Aantal kinderen bij een ongehuwd koppel";"?";"?";"?";"?";"780";"864";"967";"1022";"1079";"1163";"1204";"1354";"1483"
"Wilrijk";"Aantal kinderen in een eenoudergezin";"?";"?";"?";"?";"2190";"2202";"2294";"2283";"2289";"2306";"2373";"2386";"2508"
"Wilrijk";"Aantal alleenstaanden";"?";"?";"?";"?";"6818";"6882";"6908";"6948";"7154";"7166";"7169";"7113";"6918"
"Wilrijk";"Aantal gehuwden zonder kinderen";"?";"?";"?";"?";"8237";"8215";"8151";"8145";"8038";"7933";"7798";"7690";"7611"
"Wilrijk";"Aantal gehuwden met kinderen";"?";"?";"?";"?";"7639";"7412";"7300";"7088";"7062";"7078";"6962";"6960";"7020"
"Wilrijk";"Aantal samenwonenden zonder kinderen";"?";"?";"?";"?";"1831";"1848";"1866";"1932";"1920";"1985";"2079";"2021";"2102"
"Wilrijk";"Aantal samenwonenden met kinderen";"?";"?";"?";"?";"1049";"1229";"1340";"1425";"1491";"1588";"1664";"1827";"1976"
"Wilrijk";"Aantal ouders van eenoudergezin";"?";"?";"?";"?";"1416";"1419";"1468";"1457";"1466";"1493";"1553";"1552";"1590"
"Wilrijk";"Aantal inwoners gezin zonder familieband";"?";"?";"?";"?";"322";"x";"x";"x";"5";"5";"x";"x";"0"
"Wilrijk";"Aantal inwoners collectieve huishoudens";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"255"
"Wilrijk";"Aantal andere gezinspositie";"?";"?";"?";"?";"795";"1165";"1187";"1203";"1249";"1333";"1314";"1330";"1409"
"Wilrijk";"Percentage kinderen bij een gehuwd koppel";"?";"?";"?";"?";"19,1965679";"18,7368312";"18,3840112";"18,0470294";"17,7511268";"17,774129";"17,6541469";"17,6219559";"17,6016444"
"Wilrijk";"Percentage kinderen bij een ongehuwd koppel";"?";"?";"?";"?";"2,0280811";"2,2474833";"2,506675";"2,6584122";"2,7949023";"2,9837344";"3,0867837";"3,4599954";"3,717351"
"Wilrijk";"Percentage kinderen in een eenoudergezin";"?";"?";"?";"?";"5,6942278";"5,7279609";"5,9465485";"5,938508";"5,9291302";"5,9161578";"6,0838354";"6,0971559";"6,2866596"
"Wilrijk";"Percentage alleenstaanden";"?";"?";"?";"?";"17,7275091";"17,9018287";"17,9070431";"18,0730413";"18,5307983";"18,3847298";"18,3796949";"18,1764751";"17,3409535"
"Wilrijk";"Percentage gehuwden zonder kinderen";"?";"?";"?";"?";"21,4170567";"21,3693";"21,1291702";"21,1866611";"20,8205978";"20,3525065";"19,9923087";"19,650934";"19,0780569"
"Wilrijk";"Percentage gehuwden met kinderen";"?";"?";"?";"?";"19,8621945";"19,2804932";"18,9231926";"18,4372074";"18,2924934";"18,1589615";"17,8489937";"17,7855007";"17,5966311"
"Wilrijk";"Percentage samenwonenden met kinderen";"?";"?";"?";"?";"2,7275091";"3,1969409";"3,4735723";"3,7066903";"3,862094";"4,0740931";"4,2661197";"4,6686939";"4,9531258"
"Wilrijk";"Percentage samenwonenden zonder kinderen";"?";"?";"?";"?";"4,7607904";"4,807117";"4,8370791";"5,0254916";"4,9733202";"5,0926163";"5,3300859";"5,1644392";"5,2689628"
"Wilrijk";"Percentage ouders van een eenoudergezin";"?";"?";"?";"?";"3,6817473";"3,6911791";"3,8053763";"3,7899282";"3,7973372";"3,8303658";"3,9815408";"3,9659622";"3,9855617"
"Wilrijk";"Percentage inwoners gezin zonder familieband";"?";"?";"?";"?";"0,8372335";"0,010405";"0,0103689";"0,0078036";"0,0129514";"0,0128277";"0,0076913";"0,0102216";"0"
"Wilrijk";"Percentage collectieve huishoudens tov het aantal inwoners";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0,6391939"
"Wilrijk";"Percentage andere gezinspositie";"?";"?";"?";"?";"2,0670827";"3,0304607";"3,076963";"3,1292269";"3,2352484";"3,4198779";"3,3687989";"3,3986661";"3,5318594"
"Berchem";"Totaal aantal inwoners";"40026";"39991";"40272";"40128";"40329";"40143";"40182";"40506";"40806";"41406";"41636";"41806";"42611"
"Berchem";"Aantal mannen";"18856";"18853";"19041";"19022";"19156";"19042";"19091";"19248";"19411";"19825";"19941";"19986";"20339"
"Berchem";"Aantal vrouwen";"21170";"21138";"21231";"21106";"21173";"21101";"21091";"21258";"21395";"21581";"21695";"21820";"22272"
"Berchem";"Percentage mannen";"47,1093789";"47,1431072";"47,2809893";"47,4033094";"47,4993181";"47,4354184";"47,5113235";"47,5188861";"47,568985";"47,8795344";"47,8936497";"47,8065349";"47,7318063"
"Berchem";"Percentage vrouwen";"52,8906211";"52,8568928";"52,7190107";"52,5966906";"52,5006819";"52,5645816";"52,4886765";"52,4811139";"52,431015";"52,1204656";"52,1063503";"52,1934651";"52,2681937"
"Berchem";"Bevolkingsdichtheid";"7020,503918";"7014,3649674";"7063,6519709";"7038,3945741";"7073,6496904";"7041,0255529";"7047,8660979";"7104,6952407";"7157,3148173";"7262,5539706";"7302,8956461";"7332,7134062";"7473,9092702"
"Berchem";"Gemiddelde leeftijd";"42,3390296";"42,417969";"42,4711214";"42,5174442";"42,4113665";"42,4592332";"42,6787865";"42,5681134";"42,5471989";"42,3862001";"42,3791671";"42,3024685";"42,05745"
"Berchem";"Aantal 0 tem 11-jarigen";"4926";"4889";"4876";"4805";"4894";"4876";"4842";"4977";"5020";"5206";"5381";"5409";"5595"
"Berchem";"Aantal 12 tem 17-jarigen";"2348";"2355";"2334";"2282";"2300";"2300";"2311";"2289";"2262";"2293";"2254";"2280";"2324"
"Berchem";"Aantal 18 tem 24-jarigen";"3252";"3277";"3362";"3329";"3247";"3140";"3082";"3094";"3156";"3108";"3047";"3107";"3195"
"Berchem";"Aantal 25 tem 39-jarigen";"8621";"8515";"8643";"8726";"8795";"8773";"8683";"8811";"8933";"9155";"9219";"9284";"9568"
"Berchem";"Aantal 40 tem 64-jarigen";"11822";"11920";"12009";"12012";"12143";"12202";"12349";"12458";"12594";"12712";"12696";"12714";"12851"
"Berchem";"Aantal 65-plussers";"9057";"9035";"9048";"8974";"8950";"8852";"8915";"8877";"8841";"8932";"9039";"9012";"9078"
