"title";"description";"address";"gisx";"gisy";"image";"link"
"Onze-Lieve-Vrouwinstituut vzw - Pulhof SO";"Het 'Pulhof' laat je groeien! Wij zijn een ASO-school met een breed studieaanbod, een lange en sterke traditie van studiepeil, opvoeding en individuele begeleiding van leerlingen. De leerlingen dragen een uniform, worden zeer degelijk voorbereid op hoger onderwijs, krijgen een brede waaier van activiteiten aangeboden, participeren samen met de ouders in het beleid en kunnen beschikken over een moderne infrastructuur in een groene omgeving. De school bevindt zich buiten het stadscentrum en is zeer vlot bereikbaar met de fiets en het openbaar vervoer.";"Grotesteenweg 489, 2600 Berchem";"4.4313087";"51.1819142";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/OLVPULHOF.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011733"
"SIBSO Begijnenvest";"Volgende typen worden aangeboden: type 1, type 3 en type 7 en dit in opleidingsvorm 3.";"Begijnenvest 35, 2000 Antwerpen";"4.4037668";"51.2101256";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011736"
"De Markgrave";"Deze school biedt type 6 aan en dit in opleidingsvorm 1.";"Markgravelei 81, 2018 Antwerpen";"4.4018422";"51.1989044";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011737"
"Speciale Beroepsschool Emma&#252;s";"";"Van Schoonbekestraat 131, 2018 Antwerpen";"4.4062663";"51.2014781";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011739"
"Parcival Steinerschool";"Deze school biedt volgende types aan:
* Type 1 in opleidingsvorm 3
* Type 2 in opleidingsvorm 1";"Lamorinierestraat 77, 2018 Antwerpen";"4.4222416";"51.2055821";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011740"
"Katrinahof";"Deze school biedt type 2 aan in opleidingsvorm 1.";"Peter Benoitstraat 44, 2018 Antwerpen";"4.4091154";"51.2040123";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011741"
"SIBSO Ziekenhuis";"Wettelijk wordt dit omschreven als een school voor buitengewoon onderwijs, type 5, verbonden aan een ziekenhuis waar kinderen omwille van ernstige medische redenen worden opgenomen. Onze leerlingen komen zowel uit het gewoon als het buitengewoon onderwijs en uit alle netten, jongens en meisjes van 2,5 jaar tot 18 jaar die in het ziekenhuis zijn opgenomen. We kiezen voor een aparte aanpak en werking voor de afdeling pediatrie en de afdeling psychiatrie. De leerlingen van psychiatrie zijn kinderen en jongeren met ontwikkelingsstoornissen, emotionele en/of gedragsproblemen. Het onderwijs maakt deel uit van het therapeutisch geheel. Op pediatrie worden kinderen meestal opgenomen vanwege een fysiek probleem. De opnames zijn meestal van korte duur. De dagelijks wisselende groep qua ontwikkelingsniveau, leeftijd, lichamelijke toestand, sociale achtergrond of etnische origine geven het onderwijs een aparte eenheid. Onze kinderen krijgen onderwijs op maat.";"Lindendreef 1, 2020 Antwerpen";"4.4198637";"51.1827583";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011747"
"De Ark";"Deze school biedt in opleidingsvorm 1 volgende types aan: type 2, type 3 en type 4. In opleidingsvorm 2 biedt ze volgende types aan: type2 en type 3.";"Manchesterlaan 50, 2030 Antwerpen";"4.4227538";"51.2546780";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011748"
"Katholiek Scholencentrum JOMA";"-	Het Katholiek Scholencentrum JOMA (aso en tso) staat bekend als een warme, positieve, vriendelijke school met een goed studieniveau.  
-	Bij ons leer je niet alleen in de klas; er zijn vele extra activiteiten buiten de klaslokalen zoals: uitstappen, projecten, culturele activiteiten enz.
-	Onze school beschikt over een enthousiast leerkrachtenkorps en modern uitgeruste vaklokalen.";"Maantjessteenweg 130, 2170 Merksem";"4.4400365";"51.2549203";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/joma.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011751"
"Sint Jozefinstituut";"Deze school biedt in opleidingsvorm 1 type 4 aan.
In opleidingsvorm 2 bieden ze volgende typen aan:
type 2 en type 4.
Opleidingsvorm 4: Type 4";"Galjoenstraat 2, 2030 Antwerpen";"4.4230095";"51.2433762";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011752"
"SIBSO Burchtse Weel";"Deze school biedt type 2 aan in zowel de opleidingsvorm 1 als de opleidingsvorm 2.";"Burchtse Weel 102, 2050 Antwerpen";"4.3521087";"51.2112849";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011754"
"SIBSO Stuivenberg";"Deze school biedt volgende typen aan: type 1, type 3 en type 7
en dit in opleidingvorm 3.";"Schoolstraat 2, 2060 Antwerpen";"4.4316626";"51.2249458";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011756"
"Koninklijk Atheneum Ekeren";"In de tweede en derde graad groei je in kennis, zelfstandigheid en verantwoordelijkheid. De weg naar hogere studies ligt voor je open.

Het Atheneum in Ekeren biedt in de tweede en derde graad uitsluitend Algemeen Secundair Onderwijs (ASO) aan. ASO is de ideale voorbereiding voor hoger onderwijs aan universiteit of hogeschool. 
In al onze studierichting staan daarom algemene vakken als wiskunde, exacte wetenschappen en talen centraal, aangevuld met Latijn, economie of humane wetenschappen in bepaalde studierichtingen. In alle vakken verwerft de leerling niet alleen theoretische kennis maar ook leer- en denkvaardigheden en positieve attitudes. Want die competenties worden in het hoger onderwijs steeds belangrijker.";"Pastoor De Vosstraat 19, 2180 Ekeren";"4.4209755";"51.2764130";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011757"
"SIBSO Ertbrugge";"Deze school biedt volgende typen aan: type 1, type 3 en type 7 en dit in opleidingsvorm 3.";"Schotensesteenweg 252, 2100 Deurne";"4.4819566";"51.2266323";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011758"
"SIBSO Ziekenhuis";"Wettelijk wordt dit omschreven als een school voor buitengewoon onderwijs, type 5, verbonden aan een ziekenhuis waar kinderen omwille van ernstige medische redenen worden opgenomen. Onze leerlingen komen zowel uit het gewoon als het buitengewoon onderwijs en uit alle netten, jongens en meisjes van 2,5 jaar tot 18 jaar die in het ziekenhuis zijn opgenomen. We kiezen voor een aparte aanpak en werking voor de afdeling pediatrie en de afdeling psychiatrie. De leerlingen van psychiatrie zijn kinderen en jongeren met ontwikkelingsstoornissen, emotionele en/of gedragsproblemen. Het onderwijs maakt deel uit van het therapeutisch geheel. Op pediatrie worden kinderen meestal opgenomen vanwege een fysiek probleem. De opnames zijn meestal van korte duur. De dagelijks wisselende groep qua ontwikkelingsniveau, leeftijd, lichamelijke toestand, sociale achtergrond of etnische origine geven het onderwijs een aparte eenheid. Onze kinderen krijgen onderwijs op maat.";"Lange Beeldekensstraat 267, 2060 Antwerpen";"4.4353082";"51.2222125";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011761"
"De Ark";"Deze school biedt volgende types aan: type 2, type 3 en dit in opleidingsvorm 2.";"Galjoenstraat 2, 2030 Antwerpen";"4.4230095";"51.2433762";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011762"
"Sint Jozefinstituut";"Deze school biedt volgende typen aan: type 1 en type 3 en dit in opleidingsvorm 3.";"Kerkstraat 153, 2060 Antwerpen";"4.4345319";"51.2194757";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011763"
"PIVA";"Piva biedt kwaliteitsvol onderwijs aan in de sectoren bakkerij, slagerij, hotel en toerisme. Binnen een school die een TSO- en een BSO-richting aanbiedt, leren wij leerlingen competenties en attitudes aan die door de arbeidsmarkt en de samenleving gevraagd worden. Het onderwijs in PIVA beperkt zich niet tot onderricht. Wij geven alle leerlingen uitgebreide ondersteuning en begeleiding. Piva beoogt de opvoeding van de totale persoonlijkheid van de leerling door zowel kennisverwerving, informatieverwerking, competentie-ontwikkeling als attitudevorming. We vormen zo volwassenen met een kritische, respectvolle en creatieve ingesteldheid zowel tegenover zichzelf als tegenover hun medemensen, de omgeving en de veranderende samenleving. Leerlingen en leerkrachten zijn centrale elementen. Zij zijn het cement van het onderwijs. De participatie van ouders en bedrijfswereld wordt sterk benadrukt. Wij zijn een lerende organisatie waarbij het een belangrijk aandachtspunt is om permanent de kwaliteit te verbeteren.";"Desguinlei 244, 2018 Antwerpen";"4.3958708";"51.1971319";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011764"
"SIBSO Burchtse Weel";"Deze school biedt type 2 aan in zowel opleidingsvorm 1 als in opleidingsvorm 2.";"Duinstraat 16, 2060 Antwerpen";"4.4277645";"51.2220402";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011765"
"KOCA";"School voor buitengewoon kleuter- en lager onderwijs
kleuteronderwijs type 7
lager onderwijs type 7
lager onderwijs type 8";"Solvynsstraat 75, 2018 Antwerpen";"4.4003536";"51.2050686";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011766"
"SIBSO Stuivenberg";"Deze school biedt volgende typen aan: type 1, type 3 en type 4 en dit in opleidingsvorm 3.";"Wandeldijk 17, 2050 Antwerpen";"4.3869590";"51.2360003";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011768"
"SIBSO Stuivenberg";"Deze school biedt volgende typen aan: type 1 en type 3 en dit in opleidingsvorm 3.";"Boerhaavestraat 1, 2060 Antwerpen";"4.4357286";"51.2246186";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011770"
"SIBSO Stuivenberg";"Deze school biedt volgende typen aan: type 1, type 3 en type 7 en dit in opleidingsvorm 3.";"Stuivenbergplein 36, 2060 Antwerpen";"4.4306474";"51.2277170";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011772"
"Provinciale Middenschool Sint-Godelieve";"";"Turnhoutsebaan 250, 2100 Deurne";"4.4742921";"51.2190084";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011773"
"SIBSO Ertbrugge";"Deze school biedt volgende typen aan: type 2, type 4 en type 6 en dit in opleidingsvorm 2.";"Joseph Deckerslaan 2A, 2100 Deurne";"4.4586727";"51.2121800";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011774"
"Katrinahof";"Buitengewoon Basisonderwijs type 2, voor kinderen van 2 1/2 tot 13 jaar met een matige of ernstige mentale handicap.";"Van Schoonbekestraat 32, 2018 Antwerpen";"4.4086475";"51.2036196";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/katrinahof.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011775"
"SIBSO Ertbrugge";"Deze school biedt volgende typen aan: type 2, type 3, type 4 en type 7 aan en dit in opleidingsvorm 2.";"Schotensesteenweg 261, 2100 Deurne";"4.4820115";"51.2267007";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011776"
"Provinciale Middenschool Sint-Godelieve";"";"Jacob Jordaensstraat 21, 2018 Antwerpen";"4.4170119";"51.2091944";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011778"
"Parcivalschool";"steinerschool voor buitengewoon lager onderwijs
type 1
type 2
type 8";"Lamorini&#232;restraat 73-77, 2018 Antwerpen";"4.4223201";"51.2057078";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/parcivalschool.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011780"
"Provinciaal Instituut Sint-Godelieve";"Vestiging Brialmontlei 
- 2de graad en 3de graad ASO - TSO en BSO, studiegebieden ASO - Handel - Chemie en Sport 

Vestiging J. Jordaensstraat 21 2018 Antwerpen 
- 1ste graad (Middenschool) 
- 2de graad en 3de graad TSO en BSO, studiegebied Personenzorg 

Vestiging Rivierenhof Turnhoutsebaan 250 - 2100 Deurne 
- 1ste graad (Middenschool) 
- 2de en 3de graad TSO - KSO - BSO, studiegebied Mode en Kunst";"Brialmontlei 45, 2018 Antwerpen";"4.4202726";"51.2098505";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011782"
"Provinciaal Instituut Sint-Godelieve";"";"Desguinlei 244, 2018 Antwerpen";"4.3958021";"51.1971588";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011784"
"Emma&#252;s";"Type 8 school voor externen, semi-internen of internen. Leerlingenvervoer";"Rudolfstraat 40, 2018 Antwerpen";"4.4016960";"51.2051264";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011785"
"Provinciaal Instituut Sint-Godelieve";"Leerlingen 2de graad en 3de graad studiegebied Personenzorg";"Jacob Jordaensstraat 21, 2018 Antwerpen";"4.4170118";"51.2092234";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011789"
"Provinciaal Instituut St.-Godelieve";"";"Turnhoutsebaan 250, 2100 Deurne";"4.4742921";"51.2190084";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011791"
"Leonardo Lyceum/SPIA";"De studiekeuze bepaalt voor een groot deel de toekomst van uw kind; vandaar dat deze keuze goed moet worden overwogen. Dit kan enkel indien u voldoende geÃ¯nformeerd bent. Om een optimaal leerresultaat te bekomen is het zeer belangrijk dat uw kind zich goed voelt in de school. Daarom proberen wij vanaf het eerste tot het laatste jaar een open en aangename werksfeer voor de leerlingen te creÃ«ren. Wij staan garant voor een individuele studiebegeleiding. In de eerste graad worden leerlingen bijgestaan bij het maken van een studiekeuze. Dit is mogelijk omdat zij in onze school tijdens de eerste twee jaren kennismaken met een waaier van studierichtingen. In de tweede en derde graad worden ze door gespecialiseerde leerkrachten opgeleid tot volwaardige vaklui. Het contact met de ouders is van zeer groot belang voor onze school. Wij doen er dan ook alles aan om de ouders zoveel mogelijk bij het schoolse gebeuren te betrekken.";"August Leyweg 3, 2020 Antwerpen";"4.3768154";"51.1943698";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/spia.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011797"
"Secundaire Handelsschool Sint-Lodewijk";"De Secundaire Handelsschool Sint-Lodewijk is een autonome en authentieke handelsschool die onlangs haar 100-jarig bestaan heeft gevierd. Ons aanbod is handels- Ã©n praktisch gericht: een commerciÃ«le opleiding, een taalgerichte opleiding of veeleer informatica: je kiest maar! Vertoeven in kleine klasgroepen bevordert de studie Ã©n het zich goed in zijn vel voelen! Met een eigen sociale dienst, een individuele studiebegeleiding, duidelijke afspraken, aandacht voor leerstoornissen en een lage drempel naar leerkrachten en directie trachten we onze leerlingen zo goed mogelijk te benaderen en verder te helpen.";"Lombardenvest 52, 2000 Antwerpen";"4.4025845";"51.2175062";"http://www.antwerpen.be/pics/Stad/Bedrijven/Lerende_stad/LS_Staf/studiewijzer/st-lodewijk.jpg";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011806"
"Campus Van Celst";"Sint Lodewijk - Van Celst is een dynamische TSO-school, gespecialiseerd in Onthaal & Public Relations, Toerisme en 7de jaren TSO. Naast een gedegen theoretische en taalgerichte vorming hebben wij aandacht voor het praktisch aspect. Onze belangrijke OKAN-afdeling is sinds 2006 verrijkt met een extra schakelklas.

Op deze historisch waardevolle locatie huizen de leerlingen van de 3de graad Toerisme, Onthaal & Public Relations, inclusief de aansluitende 7de specialisatiejaren TSO";"Sint-Jacobsmarkt 15, 2000 Antwerpen";"4.4110241";"51.2204673";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011894"
"Sint-Lievenscollege";"";"Kasteelpleinstraat 31, 2000 Antwerpen";"4.4016044";"51.2106180";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011904"
"Sint-Lievenscollege";"";"Amerikalei 38, 2000 Antwerpen";"4.4002220";"51.2084442";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011906"
"Sint-Lievenscollege Middenschool";"";"Amerikalei 32, 2000 Antwerpen";"4.4006123";"51.2085153";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011912"
"Sint-Norbertusinstituut: Campus Amerikalei";"Het Sint-Norbertusinstituut biedt een brede waaier aan studierichtingen in de onderwijsvormen ASO, TSO en BSO. De school heeft vier campussen. De
verschillende studierichtingen van het secundair onderwijs bevinden zich in de hoofdcampus Amerikalei en de campussen Jodenstraat en Lange
Winkelstraat. Op de campus Lokkaardstraat wordt de studierichting verpleegkunde (HBO5) ingericht.";"Amerikalei 47, 2000 Antwerpen";"4.4002321";"51.2079092";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011923"
"Sint-Norbertusinstituut: Campus Jodenstraat";"Het Sint-Norbertusinstituut biedt een brede waaier aan studierichtingen in de onderwijsvormen ASO, TSO en BSO. De school heeft vier campussen. De verschillende studierichtingen van het secundair onderwijs bevinden zich in de hoofdcampus Amerikalei en de campussen Jodenstraat en Lange Winkelstraat. Op de campus Lokkaardstraat wordt de studierichting verpleegkunde (HBO5) ingericht.";"Jodenstraat 15, 2000 Antwerpen";"4.4074555";"51.2169072";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011928"
"Sint-Norbertusinstituut: Campus Lange Winkelstraat";"Het Sint-Norbertusinstituut biedt een brede waaier aan studierichtingen in de onderwijsvormen ASO, TSO en BSO. De school heeft vier campussen. De verschillende studierichtingen van het secundair onderwijs bevinden zich in de hoofdcampus Amerikalei en de campussen Jodenstraat en Lange Winkelstraat. Op de campus Lokkaardstraat wordt de studierichting verpleegkunde (HBO5) ingericht.";"Lange Winkelstraat 36, 2000 Antwerpen";"4.4122120";"51.2229420";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011937"
"Sint-Norbertusinstituut: Campus Lokkaardstraat";"Het Sint-Norbertusinstituut biedt een brede waaier aan studierichtingen in de onderwijsvormen ASO, TSO en BSO. De school heeft vier campussen. De verschillende studierichtingen van het secundair onderwijs bevinden zich in de hoofdcampus Amerikalei en de campussen Jodenstraat en Lange Winkelstraat. Op de campus Lokkaardstraat wordt de studierichting verpleegkunde (HBO5) ingericht.";"Lokkaardstraat 6, 2018 Antwerpen";"4.4074301";"51.1981216";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011942"
"Stedelijk Instituut voor Sierkunsten en Ambachten (SISA) - Cadixstraat";"De unieke studierichtingen van SISA zijn te vatten onder Ã©Ã©n gemeenschappelijke noemer: creativiteit. SISA biedt emancipatorisch onderwijs, met aandacht voor alle leerlingen, ongeacht hun afkomst of potentieel, waar elke leerling centraal staat. Uiteraard leveren we professioneel bekwame beroepsmensen af, zowel voor het vervolgonderwijs als voor de arbeidsmarkt, maar daarnaast willen we onze leerlingen ook opvoeden tot democratische jonge burgers die respect hebben voor de andere(n), voor hun omgeving en voor zichzelf. Creativiteit, kritische ingesteldheid, respect, openheid, eerlijkheid, gelijkwaardigheid en vertrouwen zijn de sleutelwoorden. Wij beschikken over een uitgebreid systeem van leerlingbegeleiding. Leren op SISA reikt immers verder dan de binnenkant van de schoolmuren. SISA heeft een heterogeen aanbod en een heterogeen publiek. Dit leidt tot een eigen schoolcultuur en een vruchtbare kruisbestuiving. Ongeacht het onderwijsniveau ligt de nadruk in alle richtingen op artistieke en creatieve vorming.";"Cadixstraat 2, 2000 Antwerpen";"4.4110874";"51.2333667";"";"http://www.antwerpen.be/smartsite.dws?ch=ABE&id=8011949"
